date,SPY_return,GOLD_return,CMDTY_FUT_return,IEF_return,CASH_return
2006-08-25,0.001234255633066,0.0003238940528529,0.0014610346076719,0.0013405039003357,0.00019287443056437148
2006-08-28,0.0047762626931782,-0.0124656055052189,-0.0256356567442768,-0.0001219392458724,0.00019249633877160832
2006-08-29,0.0011493573002261,-0.0009836290703445,-0.0062031955005013,0.0008524446207975,0.0001913618480988699
2006-08-30,0.0006129432782138,0.0078765926001507,-0.0008609425123323,0.0012155737408634,0.0001906053415035025
2006-08-31,-0.0001529947610018,0.0141648123171373,0.0038776125498376,0.0013357232454103,0.0001906053415035025
2006-09-01,0.0059708212264049,-0.0024081156473625,-0.0163090259732094,0.0014850015763294,0.00018947031225424737
2006-09-05,0.0019021688002338,0.0196331064159354,-0.0026177611375014,-0.0032823166953549,0.00018871344643711652
2006-09-06,-0.008810050944805,-0.0078914140653956,-0.0102799914294468,-0.0007318656281459,0.00018757787809842164
2006-09-07,-0.0045974758259487,-0.025612481621364,-0.0061878183270027,0.0007324016477379,0.00018757787809842164
2006-09-08,0.0028484781680542,-0.0099591936383928,-0.015343616248082,0.0009754614380823,0.00018606328341497225
2006-09-11,0.0009977459612926,-0.0352902277570561,-0.015130943708575,-0.001827303999526,0.00018644198605977103
2006-09-12,0.009815069233692,-0.003076928293603,-0.0201788997646976,0.0028072522996807,0.00018530577013620153
2006-09-13,0.0040246114919277,0.005144019866776,-0.0007020542980078,0.0009734849300073,0.00018568454477607688
2006-09-14,7.538703178489037e-05,-0.0243944102905462,-0.0187353629976581,-0.001945460304662,0.0001868206527173566
2006-09-15,0.0023472937597042,0.0036720214060619,0.003579952267303,-0.0006095116751261,0.00018719928339461234
2006-09-18,0.0013643000309193,0.0144598953709647,0.0079667208169218,-0.0014622728372927,0.0001868206527173566
2006-09-19,-0.0024976709574374,-0.0224970184370484,0.0043647660183443,0.0059827110613772,0.0001868206527173566
2006-09-20,0.0053111697846885,0.0059732987267273,-0.0180878834536807,0.0002427963518008,0.00018644198605977103
2006-09-21,-0.0048306992784626,0.0120503398818083,0.0130383067153858,0.0071586849884377,0.00018568454477607688
2006-09-22,-0.0030325669261441,0.0094909271754881,-0.0144054928035596,0.0030108252313179,0.00018606328341497225
2006-09-25,0.0076825018640325,0.0,0.0027554663463911,0.0033633580334559,0.00018454811282642147
2006-09-26,0.0083029076736256,0.0041025927943041,0.0002389632103121,-0.002513968338634,0.00018454811282642147
2006-09-27,0.0011978580751148,0.0182158608145981,0.0188724170599527,-0.0002400867222341,0.00018454811282642147
2006-09-28,-0.0003741282272343,-0.0003343998880528,-0.0002344808992159,-0.0009603501013942,0.00018416923014275
2006-09-29,-0.0008226044601677,-0.0053520603767228,0.0032832877967259,-0.0010812332432558,0.00018492695948868487
2006-10-02,-0.003743142663881,-0.0053808590592868,-0.0170640205733281,0.0017629885580447,0.00018454811282642147
2006-10-03,0.0021042098997268,-0.0344886029231092,-0.0268727414814952,-0.0001210158507258,0.00018530577013620153
2006-10-04,0.0116975607778999,-0.0129574797856448,0.0109970671206218,0.0045801246538288,0.00018606328341497225
2006-10-05,0.0019267813360666,0.009756949573924,0.0142615270060273,-0.0034785579636866,0.00018644198605977103
2006-10-06,-0.0012572557489523,0.0012298579018521,0.0009532742866207,-0.0054188011203633,0.0001868206527173566
2006-10-09,0.0005924231590288,0.0036848408192273,0.0121428716750371,0.0012105526004297,0.0001868206527173566
2006-10-10,0.0013327703650836,-0.0034965167879689,-0.0167019665997998,-0.0060459771776285,0.00018871344643711652
2006-10-11,-0.0011829731459838,-0.0021052444190309,-0.0077751196172248,-0.0012163669896995,0.00018947031225424737
2006-10-12,0.0086596584645344,0.0107243424559904,-0.001085020390672,0.0006081962043866,0.00019098361275382558
2006-10-13,0.0025683197212413,0.0187858407518874,0.012189279409466,-0.0017030936279531,0.0001906053415035025
2006-10-16,0.001536771933275,0.0102441262975474,0.0280672203227927,0.0017059991041568,0.0001921182111008779
2006-10-17,-0.0031420702545671,-0.0087881808206531,0.0201335887318838,0.001095803171113,0.0001921182111008779
2006-10-18,0.0013193115837288,-0.0010230412912187,-0.0131877852522793,-0.0002432622663276,0.0001921182111008779
2006-10-19,0.0016105987749004,0.0139955571375434,0.0126728110599079,-0.0008515485842173,0.00019249633877160832
2006-10-20,0.0002192957551154,-0.0106042933804632,-0.008191140167271,-0.0002426098571588,0.0001921182111008779
2006-10-23,0.0046040412575829,-0.0173528492505333,-0.0075705158044862,-0.002800112203648,0.0001932524864862728
2006-10-24,0.0029825730437096,0.0070983355146543,0.0069348126622128,0.001343034666871,0.00019363050654397362
2006-10-25,0.0034088915273844,0.010142688175343,0.0259412020997158,0.003657246606892,0.0001932524864862728
2006-10-26,0.0031078545830593,0.009019785723852,-0.0116356718739575,0.003402775325568,0.0001932524864862728
2006-10-27,-0.0062690643140639,0.001855297835267,0.0011319900072035,0.0032678349519399,0.00019287443056437148
2006-10-30,-0.0007254726917924,0.0084175082012778,-0.0303030846769601,0.0004832638845548,0.00019249633877160832
2006-10-31,-0.000144898171123,0.0056761292809148,0.000932892783233,0.0044633835217025,0.00019174004754551888
2006-11-01,-0.0067498187716301,0.0185922792277264,0.0025628507797126,0.0034721115185676,0.0001913618480988699
2006-11-02,-0.0005839357702631,0.0091264268745667,-0.0041830998002138,-0.0027634402813734,0.0001913618480988699
2006-11-03,-0.0017547507099676,0.0061369683357939,0.0126020861061479,-0.0075895652273701,0.0001921182111008779
2006-11-06,0.0112787217870684,-0.0065810570213974,0.0071445175089244,0.0009724023213804,0.0001921182111008779
2006-11-07,0.0038386710589417,0.0024236795501406,-0.0073226823959524,0.0033947817172912,0.00019174004754551888
2006-11-08,0.0021644790982127,-0.0149903335179194,0.0108345143828687,0.0021751654684585,0.00019249633877160832
2006-11-09,-0.0052556024353328,0.0301096405532714,0.015963511972634,-0.000120248529752,0.0001921182111008779
2006-11-10,0.0004345597928303,-0.007307372182646,-0.0269360269360269,0.002170403058656,0.00019249633877160832
2006-11-13,0.002459325205234,-0.0048008168298896,-0.0103806228373702,-0.0004810661112909,0.0001921182111008779
2006-11-14,0.0075041261916688,-0.0090046240707464,0.0,0.0020460809671229,0.0001921182111008779
2006-11-15,0.0028649403725173,0.0034074165314479,0.0101864688046329,-0.0027629025508274,0.0001921182111008779
2006-11-16,0.0025716117165595,-0.008570484766965,0.0012229706377193,-0.002530187619019,0.0001921182111008779
2006-11-17,0.0002847245918959,0.0076659173948512,0.0073749994285425,0.0036235493916234,0.0001921182111008779
2006-11-20,0.0005696766962024,-0.000161837515875,-0.00022879455987,0.0006019707526701,0.00019174004754551888
2006-11-21,0.0009961913902336,0.0080945442171702,0.0185354830744064,0.0014431821385874,0.0001913618480988699
2006-11-22,0.0019915669405021,0.0036935850416819,-0.0168501458035382,0.0015617023752856,0.0001906053415035025
2006-11-24,-0.0040450965607827,0.016,0.016681873151624,0.0010788971947921,0.00019022703434146138
2006-11-27,-0.0137516382181331,0.0031496183140071,0.0041582515821434,0.0009580529001371,0.0001906053415035025
2006-11-28,0.0043346652117921,-0.0020408330699874,0.0079462513552741,0.0017959050185125,0.00019022703434146138
2006-11-29,0.0104301703471709,-0.0064495807673488,0.0188763051974765,-0.0011949489726313,0.00019022703434146138
2006-11-30,0.0004274754885102,0.0194743436543363,0.0091543424559255,0.0052623715433568,0.00018984869126059678
2006-12-01,-0.0022059926729557,-0.0041931456068597,-0.0002159959039214,0.0023160984427597,0.00018984869126059678
2006-12-04,0.0076305558707165,0.0,-0.0207388339384216,-0.0001182232027283,0.00018909189731530773
2006-12-05,0.0043176289267663,-0.0048347061761088,-0.0006617864571965,-0.0013103566767063,0.00018833495961279034
2006-12-06,-0.0008461036667833,-0.0175521504854696,-0.0081677973665148,-0.0015515428664754,0.00018833495961279034
2006-12-07,-0.0043727036668864,0.000638074914717,-0.0028933626269488,-0.0003587138091384,0.00018795643683544583
2006-12-08,0.0018419179696564,-0.0108401133450979,-0.0066964285714286,-0.0045413325084011,0.00018757787809842164
2006-12-11,0.0028990353492757,0.0083803459171212,-0.006067443161868,0.0031209568374623,0.00018644198605977103
2006-12-12,-0.0007753930022074,-0.0007990928129201,-0.004747853592346,0.0017959679085115,0.00018644198605977103
2006-12-13,0.0010584904366817,-0.0006398099045819,0.0036346559326876,-0.0051383309248689,0.0001868206527173566
2006-12-14,0.0088104242148652,-0.0057618536009783,0.0158442738646706,-0.0015613047842458,0.00018719928339461234
2006-12-15,9.151127779016832e-05,-0.0180296032057704,0.0013369120317185,0.0002409288630298,0.00018568454477607688
2006-12-18,-0.0027398125237739,0.0006557527135631,-0.0120160079435341,0.0004817416605891,0.00018757787809842164
2006-12-19,0.0019023876889501,0.0124508242158278,0.0083333608266469,-0.0002412052786795,0.00018757787809842164
2006-12-20,-0.0005628693375762,-0.0029126263333,-0.001340196754871,-0.000240362395307,0.00018757787809842164
2006-12-21,-0.0036582998371299,-0.0038948047375791,-0.0093938987915352,0.0036078049058936,0.00018757787809842164
2006-12-22,-0.0061427312588496,0.0043988343607885,-0.0020320476606163,-0.0045531339279198,0.00018833495961279034
2006-12-26,0.0058964396475942,0.0053527657451704,-0.0183258056640625,0.0007215789934658,0.00018871344643711652
2006-12-27,0.0065685468146914,0.0038722439535232,-0.0076054110149539,-0.0026657685611949,0.00018795643683544583
2006-12-28,-0.0021046524998445,0.0109289664390028,0.0037157595932104,-0.0022982186959601,0.00018871344643711652
2006-12-29,-0.0041490147103865,0.004928418935987,0.0021980140273527,-0.0004842586128233,0.00018947031225424737
2007-01-02,0.0,0.0,0.0,0.0,0.0001913618480988699
2007-01-03,0.0,0.0,-0.0372849916288904,0.0,0.0001906053415035025
2007-01-04,0.0021222392244579,-0.0101155630341372,-0.0266187196726993,0.003629256935514,0.00019022703434146138
2007-01-05,-0.0079762015031971,-0.0240065420973644,0.0012318305186462,-0.0032538893730145,0.0001906053415035025
2007-01-08,0.0046248365996879,0.0051520921177459,-0.0009842369647925,0.0007254972453165,0.00019174004754551888
2007-01-09,-0.0008501936710664,0.0061177072533933,-0.0049261083743842,-0.0002418828006732,0.00019174004754551888
2007-01-10,0.0033317817002684,-0.0042727744955289,-0.0074257425742574,-0.0016918584148847,0.0001921182111008779
2007-01-11,0.0043806783670794,0.0006601900549034,-0.0246882640810084,-0.0026631510770802,0.00019287443056437148
2007-01-12,0.007597235824069,0.025399918748145,0.0130401585884041,-0.0020623504642858,0.0001921182111008779
2007-01-16,-0.0019549883233201,-0.0032169366918541,-0.015143866267386,0.0019440669489758,0.00019287443056437148
2007-01-17,0.000419529206334,0.0108116533120461,0.0120450577714472,-0.0019402948858171,0.0001932524864862728
2007-01-18,-0.0033566521244708,-0.0060664283495831,-0.0176500413482664,0.0013370193957562,0.0001932524864862728
2007-01-19,0.0019650488182034,0.0118856681403227,0.0380739303743247,-0.0015793929945173,0.00019400849074457938
2007-01-22,-0.0030806044125286,-0.0044444250682044,-0.0009933558528347,0.0018247698242297,0.00019363050654397362
2007-01-23,0.002949125258421,0.0240752886932666,0.0325627802659966,-0.0029146767403895,0.00019400849074457938
2007-01-24,0.008053367973638,0.0015568810352599,-0.0004814195772544,0.000122330755059,0.00019363050654397362
2007-01-25,-0.0117402623240138,-0.0041971749537647,-0.0175819318302593,-0.0038966641609496,0.00019400849074457938
2007-01-26,-0.0009137844697024,0.0017171497743337,0.0149546609335415,-0.0001223375128304,0.00019363050654397362
2007-01-29,-0.0005622307700081,-0.0062334069283987,-0.0229468599033816,-0.0007341148867717,0.00019400849074457938
2007-01-30,0.0052092285905041,0.0070566216043466,0.0401730531520394,0.0009793103637445,0.00019363050654397362
2007-01-31,0.0067230494690433,0.0094986078909464,0.0172311348781937,0.0036665564215736,0.0001932524864862728
2007-02-01,0.0059826025611717,0.0060157238721783,-0.0128504672897196,-0.0007208641207915,0.00019363050654397362
2007-02-02,0.0013825248527541,-0.0144127939866989,0.014437884268676,0.0008565535415407,0.00019400849074457938
2007-02-05,0.0002770399271867,0.0004666891702951,-0.0041997626806196,0.0011006006136944,0.0001943864390943073
2007-02-06,0.0002759115334325,0.0074638994737366,0.0018744572010975,0.0028075591475411,0.00019400849074457938
2007-02-07,0.0022085608712765,-0.0024695733886157,-0.0100561698998337,0.0021914167646857,0.0001943864390943073
2007-02-08,-0.0013084736821596,0.0137706858652446,0.0194897241623237,0.0002435194140217,0.00019476435160048489
2007-02-09,-0.0074471831857751,0.0091576027817015,0.0057930716503677,-0.0030373365055236,0.0001943864390943073
2007-02-12,-0.0034043655252183,-0.0068058765720481,-0.0329454859927089,-0.0013388398545279,0.00019514222826977345
2007-02-13,0.0084349699565398,0.0025886732706763,0.0212030825407609,-0.0007327552019413,0.00019476435160048489
2007-02-14,0.0065668675300989,0.008049915525077,-0.0108479971134848,0.005738570686991,0.0001943864390943073
2007-02-15,0.0013050292047362,0.0006026957039624,0.0037263834251548,0.0015773503751836,0.00019476435160048489
2007-02-16,-0.0004798672193224,-0.0007529445716073,0.0248367114472474,0.0010908125508404,0.00019514222826977345
2007-02-20,0.0021272131715486,-0.0158228306525063,-0.0091711568404821,0.0012107684109687,0.00019552006910883435
2007-02-21,-0.0004108303033915,0.031235660569381,0.0165451671814602,-0.0001213730062533,0.00019514222826977345
2007-02-22,-0.0007536475243227,-0.0029695167449638,0.0152515647466595,-0.0025391644262201,0.00019552006910883435
2007-02-23,-0.0039076605767204,0.0084884539370344,0.0073990757689881,0.0040010250205655,0.00019552006910883435
2007-02-26,-0.0008945909597787,0.0056113001560578,0.0051191150078702,0.0031395947631118,0.00019552006910883435
2007-02-27,-0.0390577082597698,-0.0395006589175468,-0.0064215984439549,0.0084269778297916,0.0001932524864862728
2007-02-28,0.0102506530726569,0.0163583494101537,0.0011143302571814,-0.0034617494642785,0.00019400849074457938
2007-03-01,-0.0029797016175456,-0.0099278524185053,-0.0030053563375537,0.0009010486571476,0.00019363050654397362
2007-03-02,-0.0130950274424772,-0.0320571349154454,-0.0051356889119149,0.0032422656791302,0.00019287443056437148
2007-03-05,-0.0095194124043472,-0.0122429570005593,-0.020311947123594,0.0005980460670866,0.00019249633877160832
2007-03-06,0.0171097007705642,0.019386639357807,0.0121420109804553,-0.0013159356463683,0.0001932524864862728
2007-03-07,-0.001002264129311,0.0023382934109268,0.0124490723222412,0.0017968356673732,0.00019249633877160832
2007-03-08,0.0084549717243709,0.0027993825292806,-0.0017884815890918,-0.000119317909633,0.00019174004754551888
2007-03-09,0.0002844329513294,-0.0035670493945292,-0.0160134241802561,-0.0056199231157905,0.0001921182111008779
2007-03-12,0.0014915537618642,0.0018677470285139,-0.0110390486767694,0.0027660995253049,0.0001921182111008779
2007-03-13,-0.0194341741035528,-0.0100978949533044,-0.005753739930955,0.004436151356193,0.0001913618480988699
2007-03-14,0.0074505342734494,0.003452564372117,0.0023148148148148,-0.0013126100254881,0.0001906053415035025
2007-03-15,0.0013643398256137,0.0006256008193068,-0.0050346251172777,-0.0010763933239664,0.00019022703434146138
2007-03-16,-0.0028007939587731,0.0100031761319911,0.0168980053282861,-0.0001193581447319,0.00018984869126059678
2007-03-19,0.0120555686035261,0.0018569345726906,0.0,-0.0013167966429493,0.00019098361275382558
2007-03-20,0.005492738976933,0.0081865739386048,-0.0047934400234165,0.0014380626718473,0.0001906053415035025
2007-03-21,0.0164567790629706,0.00842658311698,0.0080275229357797,0.0014362196101065,0.00019022703434146138
2007-03-22,-0.0007676368712273,-0.000911539940321,0.0229806737281357,-0.0033458064623868,0.0001906053415035025
